name,company_id,movie,movie_id
Buena Vista International (Australia),0133895,Ratatouille,382932
Buena Vista International (Norway),0148456,Ratatouille,382932
Buena Vista International Finland,0014626,Ratatouille,382932
Buena Vista International Mexico,0121807,Ratatouille,382932
Buena Vista International,0280125,Ratatouille,382932
Buena Vista International,0331976,Ratatouille,382932
Buena Vista International,0123419,Ratatouille,382932
Buena Vista International,0606140,Ratatouille,382932
Buena Vista International,0028786,Ratatouille,382932
Buena Vista International,0126002,Ratatouille,382932
Buena Vista International,0136583,Ratatouille,382932
Buena Vista International,0162996,Ratatouille,382932
Buena Vista International,0000779,Ratatouille,382932
Buena Vista International,0000779,Ratatouille,382932
Buena Vista International,0000779,Ratatouille,382932
Buena Vista International,0000779,Ratatouille,382932
Buena Vista International,0000779,Ratatouille,382932
Buena Vista International,0000779,Ratatouille,382932
Falcon,0040374,Ratatouille,382932
Forum Cinemas,0224884,Ratatouille,382932
Forum Film Poland,0287775,Ratatouille,382932
Forum Hungary,0314034,Ratatouille,382932
Intercontinental Film Distributors (HK),0175748,Ratatouille,382932
Prooptiki,0804112,Ratatouille,382932
Saturn Films,0150315,Ratatouille,382932
Sony Pictures Releasing,0110101,Ratatouille,382932
Taramount Film,0283238,Ratatouille,382932
United International Pictures (UIP),0130609,Ratatouille,382932
Walt Disney Company Nordic,0351644,Ratatouille,382932
Walt Disney Studios Sony Pictures Releasing (WDSSPR),0209825,Ratatouille,382932
Buena Vista International,0000779,Ratatouille,382932
Disney Blu-ray,0292086,Ratatouille,382932
Gativideo,0044350,Ratatouille,382932
The Walt Disney Company,0044374,Ratatouille,382932
Walt Disney Studios Home Entertainment,0244964,Ratatouille,382932
Buena Vista International,0000779,Ratatouille,382932
Disney Cinemagic,0514544,Ratatouille,382932
Film1,0313320,Ratatouille,382932
Walt Disney Studios Home Entertainment,0229306,Ratatouille,382932
Walt Disney Studios Home Entertainment,0235043,Ratatouille,382932
Walt Disney Studios Home Entertainment,0565163,Ratatouille,382932
ABC Family,0050794,Ratatouille,382932
Disney Channel,0022105,Ratatouille,382932
SBS6,0118560,Ratatouille,382932
American Broadcasting Company (ABC),0037052,Ratatouille,382932
Nelonen,0029644,Ratatouille,382932
Walt Disney Studios Home Entertainment,0565163,Ratatouille,382932
FX Network,0060381,Ratatouille,382932
FX Network,0060381,Ratatouille,382932
FX Network,0060381,Ratatouille,382932
Freeform,0571670,Ratatouille,382932
Disney+,0721120,Ratatouille,382932
GKIDS,0255038,Genius Party,962762
Toho Company,0002219,Pokémon: The Rise of Darkrai,1226251
Shogakukan,0011744,Pokémon: The Rise of Darkrai,1226251
Cartoon Network,0005780,Pokémon: The Rise of Darkrai,1226251
Clan,0492107,Pokémon: The Rise of Darkrai,1226251
Jetix,0206527,Pokémon: The Rise of Darkrai,1226251
Jetix,0154228,Pokémon: The Rise of Darkrai,1226251
Manga Entertainment,0028689,Pokémon: The Rise of Darkrai,1226251
Network DVD,0249029,Pokémon: The Rise of Darkrai,1226251
Pokémon USA,0082216,Pokémon: The Rise of Darkrai,1226251
Polyband,0107314,Pokémon: The Rise of Darkrai,1226251
Polyband,0107314,Pokémon: The Rise of Darkrai,1226251
RCV Home Entertainment,0190332,Pokémon: The Rise of Darkrai,1226251
Telecinco,0058749,Pokémon: The Rise of Darkrai,1226251
The Pokémon Company International,0462508,Pokémon: The Rise of Darkrai,1226251
Universe Films Distribution Company,0080502,Pokémon: The Rise of Darkrai,1226251
Universe Laser & Video Co. Ltd.,0070089,Pokémon: The Rise of Darkrai,1226251
VStarz Enterprise,0709665,Pokémon: The Rise of Darkrai,1226251
Viz Media,0159437,Pokémon: The Rise of Darkrai,1226251
Viz Video,0077046,Pokémon: The Rise of Darkrai,1226251
Magnet Releasing,0219575,Mirageman,1046183
Bazuca Films,0169969,Mirageman,1046183
Cinemax,0042496,Mirageman,1046183
MB Digital,0811013,Mirageman,1046183
Ronnoc Entertainment,0192353,Mirageman,1046183
Buena Vista International,0000779,"Isidoro, la película",1038033
Twentieth Century Fox,0000756,The Simpsons Movie,462538
20th Century Fox Argentina,0007180,The Simpsons Movie,462538
20th Century Fox Brazil,0010685,The Simpsons Movie,462538
20th Century Fox de Venezuela,0421648,The Simpsons Movie,462538
Alexandra Films,0080473,The Simpsons Movie,462538
FS Film,0363592,The Simpsons Movie,462538
Fox-Warner,0125154,The Simpsons Movie,462538
Hispano Foxfilms S.A.E.,0000956,The Simpsons Movie,462538
Paris Filmes,0021161,The Simpsons Movie,462538
Twentieth Century Fox C.I.S.,0209782,The Simpsons Movie,462538
Twentieth Century Fox,0000756,The Simpsons Movie,462538
Twentieth Century Fox,0000756,The Simpsons Movie,462538
Twentieth Century Fox,0000756,The Simpsons Movie,462538
Twentieth Century Fox,0000756,The Simpsons Movie,462538
Twentieth Century Fox,0000756,The Simpsons Movie,462538
Twentieth Century Fox,0000756,The Simpsons Movie,462538
Twentieth Century Fox,0000756,The Simpsons Movie,462538
Twentieth Century Fox,0000756,The Simpsons Movie,462538
Warner Bros Pictures,0342489,The Simpsons Movie,462538
Warner Bros. F.E.,0135321,The Simpsons Movie,462538
Özen Film,0040224,The Simpsons Movie,462538
20th Century Fox Home Entertainment,0296943,The Simpsons Movie,462538
20th Century Fox Home Entertainment,0296943,The Simpsons Movie,462538
20th Century Fox Home Entertainment,0150813,The Simpsons Movie,462538
20th Century Fox Home Entertainment,0150813,The Simpsons Movie,462538
20th Century Fox Home Entertainment,0010224,The Simpsons Movie,462538
20th Century Fox Home Entertainment,0010224,The Simpsons Movie,462538
20th Century Fox Home Entertainment,0010224,The Simpsons Movie,462538
20th Century Fox Home Entertainment,0010224,The Simpsons Movie,462538
Blu Shine,0287353,The Simpsons Movie,462538
Channel 4 Television Corporation,0103528,The Simpsons Movie,462538
Deltamac Co.,0047921,The Simpsons Movie,462538
Deltamac Co.,0047921,The Simpsons Movie,462538
Deltamac Co.,0047921,The Simpsons Movie,462538
Disney+,0721120,The Simpsons Movie,462538
Disney+,0721120,The Simpsons Movie,462538
Fox Network,0070925,The Simpsons Movie,462538
Gativideo,0044350,The Simpsons Movie,462538
Gativideo,0044350,The Simpsons Movie,462538
Italia 1,0129647,The Simpsons Movie,462538
Paris Vídeo,0084801,The Simpsons Movie,462538
Paris Vídeo,0084801,The Simpsons Movie,462538
PlayArte Home Vídeo,0090517,The Simpsons Movie,462538
RTL Entertainment,0112383,The Simpsons Movie,462538
Twentieth Century Fox Home Entertainment,0189783,The Simpsons Movie,462538
Twentieth Century Fox Home Entertainment,0189783,The Simpsons Movie,462538
Kaze,0181559,The Perfect World of Kai,1119194
Shochiku,0007001,The Perfect World of Kai,1119194
Film 2000,0119907,Monsters of the Id,1059812
Shochiku,0007001,Summer Days with Coo,1179773
Filmfreak Distributie,0130302,Summer Days with Coo,1179773
GKIDS,0255038,Summer Days with Coo,1179773
GKIDS,0255038,Summer Days with Coo,1179773
Selecta Visión,0084815,Summer Days with Coo,1179773
Selecta Visión,0084815,Summer Days with Coo,1179773
Cathay-Keris Films,0042829,Vexille,970472
FUNimation Entertainment,0039940,Vexille,970472
Russian Report,0177011,Vexille,970472
Shochiku,0007001,Vexille,970472
The Bigger Picture,0176870,Vexille,970472
Crackle,0242397,Vexille,970472
Dutch FilmWorks (DFW),0024325,Vexille,970472
Dutch FilmWorks (DFW),0024325,Vexille,970472
FUNimation Entertainment,0039940,Vexille,970472
Hulu,0218858,Vexille,970472
I-On New Media,0115422,Vexille,970472
Madman Entertainment,0114002,Vexille,970472
Madman Entertainment,0114002,Vexille,970472
Twentieth Century Fox,0000756,Care Bears: Oopsy Does It!,902265
20th Television,0161074,Care Bears: Oopsy Does It!,902265
Abbey Home Media Group,0258710,Care Bears: Oopsy Does It!,902265
Disney Channel,0022105,Care Bears: Oopsy Does It!,902265
Disney Media Distribution (DMD),0385962,Care Bears: Oopsy Does It!,902265
Disney+,0721120,Care Bears: Oopsy Does It!,902265
Kidtoon Films,0136193,Care Bears: Oopsy Does It!,902265
RTL Entertainment,0112383,Care Bears: Oopsy Does It!,902265
Tiny Pop,0276639,Care Bears: Oopsy Does It!,902265
Toho Company,0002219,Naruto Shippûden: The Movie,988982
TV Tokyo,0046382,Naruto Shippûden: The Movie,988982
Toei Animation,0062107,H. P. Lovecraft's the Dunwich Horror and Other Stories,2412064
The Klockworx,0005849,Evangelion: 1.0 You Are (Not) Alone,923811
Taewon Entertainment,0038778,Evangelion: 1.0 You Are (Not) Alone,923811
9ème Dimension,0257541,Evangelion: 1.0 You Are (Not) Alone,923811
Cathay-Keris Films,0042829,Evangelion: 1.0 You Are (Not) Alone,923811
Eleven Arts,0133928,Evangelion: 1.0 You Are (Not) Alone,923811
FUNimation Entertainment,0039940,Evangelion: 1.0 You Are (Not) Alone,923811
Amazon Prime Video,0476953,Evangelion: 1.0 You Are (Not) Alone,923811
Asia Video Publishing Co. Ltd.,0102001,Evangelion: 1.0 You Are (Not) Alone,923811
Dynit,0212402,Evangelion: 1.0 You Are (Not) Alone,923811
FUNimation Entertainment,0039940,Evangelion: 1.0 You Are (Not) Alone,923811
King Records,0041411,Evangelion: 1.0 You Are (Not) Alone,923811
Neovision Company,0242599,Evangelion: 1.0 You Are (Not) Alone,923811
Nippon Television Network (NTV),0003850,Evangelion: 1.0 You Are (Not) Alone,923811
Nippon Television Network (NTV),0003850,Evangelion: 1.0 You Are (Not) Alone,923811
Pratama Film,0299489,Evangelion: 1.0 You Are (Not) Alone,923811
Selecta Visión,0084815,Evangelion: 1.0 You Are (Not) Alone,923811
Selecta Visión,0084815,Evangelion: 1.0 You Are (Not) Alone,923811
Vendetta Films,0046124,Evangelion: 1.0 You Are (Not) Alone,923811
Filmax Entertainment,0188849,Nocturna,836682
Gébéka Films,0038517,Nocturna,836682
GKIDS,0255038,Nocturna,836682
Divisa Home Video,0117434,Nocturna,836682
Fine Films,0130307,Nocturna,836682
KR Contents Group,0456910,Nocturna,836682
Laptv,0245827,Nocturna,836682
Paradiso Home Entertainment,0043912,Nocturna,836682
A Plus Films,0302008,Battle for Terra,858486
Blue Sky Media,0189466,Battle for Terra,858486
Distribution Company,0059064,Battle for Terra,858486
Equinoxe Films,0147256,Battle for Terra,858486
Forum Film,0240508,Battle for Terra,858486
Gulf Film,0130321,Battle for Terra,858486
Gussi Films,0126013,Battle for Terra,858486
Hagi Film,0343072,Battle for Terra,858486
InterComFilm,0298551,Battle for Terra,858486
Lionsgate,0173285,Battle for Terra,858486
Luxor Entertainment,0087321,Battle for Terra,858486
Mediafilm,0022742,Battle for Terra,858486
Palace Pictures,0433180,Battle for Terra,858486
PlayArte Filmes,0089694,Battle for Terra,858486
Pris Audiovisuais,0325312,Battle for Terra,858486
Roadside Attractions,0017716,Battle for Terra,858486
Rézo Films,0001537,Battle for Terra,858486
Shaw Organisation,0147162,Battle for Terra,858486
SolotresD,0306479,Battle for Terra,858486
Ssamzie Entertainment,0269069,Battle for Terra,858486
The Works UK Distribution,0194931,Battle for Terra,858486
United International Pictures (UIP),0130609,Battle for Terra,858486
Viva International Pictures,0220551,Battle for Terra,858486
HBO Max,0754095,Battle for Terra,858486
Lionsgate,0173285,Battle for Terra,858486
Lionsgate,0173285,Battle for Terra,858486
NITV,0313754,Battle for Terra,858486
Sony Pictures Home Entertainment,0137851,Battle for Terra,858486
Toei Company,0053157,Clannad,997274
Filmconfect Home Entertainment,0299302,Clannad,997274
Filmconfect Home Entertainment,0299302,Clannad,997274
Section 23 Films,0286265,Clannad,997274
Sentai Filmworks,0275386,Clannad,997274
International Shortfilmfestival Leuven,0139912,De poetsprins,1101040
Ellipse Films,0304773,Little King Macius,1087860
Senator Film,0018781,Little King Macius,1087860
Senator Home Entertainment,0208383,Little King Macius,1087860
Argo Pictures,0046532,Aquarion Movie: Ippatsu Gyakuten-hen,1092581
Bandai Entertainment,0040281,Sword of the Stranger,1121794
Beez Entertainment,0242170,Sword of the Stranger,1121794
Cinemark Argentina,0647501,Sword of the Stranger,1121794
Kanibal Films Distribution,0298981,Sword of the Stranger,1121794
Shochiku,0007001,Sword of the Stranger,1121794
3xl,0491602,Sword of the Stranger,1121794
Animaze Germany,0491600,Sword of the Stranger,1121794
Bandai Entertainment,0040281,Sword of the Stranger,1121794
Bandai Entertainment,0040281,Sword of the Stranger,1121794
Bandai,0176394,Sword of the Stranger,1121794
Bandai,0176394,Sword of the Stranger,1121794
Bandai,0176394,Sword of the Stranger,1121794
Bandai,0176394,Sword of the Stranger,1121794
Beez Entertainment,0242170,Sword of the Stranger,1121794
Dynit,0212402,Sword of the Stranger,1121794
Hero,0491601,Sword of the Stranger,1121794
Madman Entertainment,0114002,Sword of the Stranger,1121794
Madman Entertainment,0114002,Sword of the Stranger,1121794
Madman Entertainment,0114002,Sword of the Stranger,1121794
Madman Entertainment,0114002,Sword of the Stranger,1121794
Rai 4,0248126,Sword of the Stranger,1121794
Selecta Visión,0084815,Sword of the Stranger,1121794
Film Brokers International,0076620,Elf Bowling the Movie: The Great North Pole Elf Strike,460811
Screen Media Ventures,0081784,Elf Bowling the Movie: The Great North Pole Elf Strike,460811
Entertainment One,0051618,La crisis carnívora,820054
Suraya Filem,0149420,La crisis carnívora,820054
Artecinema,0051345,Legend Quest: The Legend of La Nahuala,1003009
DistriMax,0193300,Legend Quest: The Legend of La Nahuala,1003009
Indican Pictures,0034057,The Chosen One,357545
Gigantic Releasing,0240846,Year of the Fish,872236
Asian Crush,0342554,Year of the Fish,872236
Digital Media Rights,0456786,Year of the Fish,872236
BIM Distribuzione,0008399,Trick or Treaters,448150
Filmcoopi Zürich,0059152,Trick or Treaters,448150
Gébéka Films,0038517,Trick or Treaters,448150
Twin Film,0115426,Trick or Treaters,448150
X Verleih AG,0028581,Trick or Treaters,448150
Nastroenie Video,0283326,Trick or Treaters,448150
OTE Cinema,0405909,Trick or Treaters,448150
The Weinstein Company,0150452,Trick or Treaters,448150
The Weinstein Company,0150452,Trick or Treaters,448150
Twin Video,0219498,Trick or Treaters,448150
Warner Home Video,0059995,Trick or Treaters,448150
Promenade Pictures,0168697,The Ten Commandments,955411
Cathay-Keris Films,0042829,The Ten Commandments,955411
Albatros Film,0029473,The Ten Commandments,955411
Ster-Kinekor Pictures,0091066,Tengers,1352802
Your Indie Films,0296757,Tengers,1352802
Walt Disney Studios Motion Pictures,0226183,Enchanted,461770
Buena Vista Pictures Distribution,0302554,Enchanted,461770
Walt Disney Studios Motion Pictures,0226183,Enchanted,461770
Walt Disney Studios Motion Pictures,0226183,Enchanted,461770
Buena Vista International,0000779,Enchanted,461770
Buena Vista International,0000779,Enchanted,461770
Buena Vista International,0126002,Enchanted,461770
Buena Vista International Finland,0014626,Enchanted,461770
Forum Hungary,0314034,Enchanted,461770
Taramount Film,0283238,Enchanted,461770
Walt Disney Company Nordic,0351644,Enchanted,461770
Walt Disney Studios Motion Pictures,0226183,Enchanted,461770
Walt Disney Studios Motion Pictures,0226183,Enchanted,461770
Walt Disney Studios Sony Pictures Releasing (WDSSPR),0209825,Enchanted,461770
Buena Vista International,0000779,Enchanted,461770
Walt Disney Studios Motion Pictures,0226183,Enchanted,461770
Buena Vista Home Entertainment,0659852,Enchanted,461770
Film1,0313320,Enchanted,461770
Walt Disney Studios Home Entertainment,0235043,Enchanted,461770
Walt Disney Studios Home Entertainment,0235043,Enchanted,461770
Walt Disney Studios Home Entertainment,0244964,Enchanted,461770
Walt Disney Studios Home Entertainment,0244964,Enchanted,461770
Walt Disney Studios Home Entertainment,0660110,Enchanted,461770
Walt Disney Studios Home Entertainment,0227555,Enchanted,461770
Walt Disney Studios Home Entertainment,0227555,Enchanted,461770
USA Network,0014957,Enchanted,461770
British Broadcasting Corporation (BBC),0043107,Enchanted,461770
National Broadcasting Company (NBC),0072315,Enchanted,461770
Net5,0115441,Enchanted,461770
ABC Family,0050794,Enchanted,461770
National Broadcasting Company (NBC),0072315,Enchanted,461770
Disney Channel,0022105,Enchanted,461770
Disney Channel,0022105,Enchanted,461770
BBC One,0234667,Enchanted,461770
Bravo!,0055388,Enchanted,461770
CMT,0084871,Enchanted,461770
MTV Networks,0066916,Enchanted,461770
Nickelodeon Network,0022565,Enchanted,461770
Disney+,0721120,Enchanted,461770
Walt Disney Studios Sony Pictures Releasing (WDSSPR),0209825,Enchanted,461770
Toei Company,0053157,Appleseed: Ex Machina,1043842
Argentina Video Home,0031085,Appleseed: Ex Machina,1043842
Madman Entertainment,0114002,Appleseed: Ex Machina,1043842
Warner Bros.,0002663,Appleseed: Ex Machina,1043842
Warner Home Video,0189793,Appleseed: Ex Machina,1043842
Warner Home Video,0189793,Appleseed: Ex Machina,1043842
